step,loss,mae
10,6.41851806640625,2.3952348232269287
20,5.278603553771973,2.164595127105713
30,6.432904243469238,2.3822531700134277
40,5.708846569061279,2.2392520904541016
50,6.382827281951904,2.4057631492614746
60,5.905702590942383,2.32814884185791
70,5.503806114196777,2.196537733078003
80,6.0762786865234375,2.3791613578796387
90,5.047823905944824,2.098026752471924
100,4.916068077087402,2.081836700439453
110,4.735390663146973,2.0584726333618164
120,4.722782135009766,2.0072972774505615
130,5.16243839263916,2.1412816047668457
140,4.475668907165527,1.967059850692749
150,4.541816711425781,2.016261577606201
160,3.7336864471435547,1.7534141540527344
170,4.279202461242676,1.955602765083313
180,4.409287929534912,1.997544288635254
190,3.9794342517852783,1.9027166366577148
200,4.3831400871276855,1.9803745746612549
210,3.732764720916748,1.845949411392212
220,3.5765128135681152,1.794191837310791
230,3.2531943321228027,1.7021746635437012
240,3.499958038330078,1.7394325733184814
250,3.0450401306152344,1.6230792999267578
260,3.349266290664673,1.711460828781128
270,3.1223506927490234,1.6725318431854248
280,2.942943572998047,1.5561937093734741
290,2.6417250633239746,1.4915740489959717
300,2.8926050662994385,1.5807464122772217
310,2.9031786918640137,1.608180284500122
320,2.2801880836486816,1.3917114734649658
330,2.1736931800842285,1.3500248193740845
340,2.5118184089660645,1.4864325523376465
350,2.527430772781372,1.4989041090011597
360,2.1684889793395996,1.351935863494873
370,2.3116023540496826,1.4018077850341797
380,1.9489061832427979,1.2939866781234741
390,2.2820281982421875,1.3917741775512695
400,2.0214877128601074,1.3421556949615479
410,1.9445301294326782,1.2841787338256836
420,1.9163445234298706,1.2769417762756348
430,1.7702773809432983,1.2487223148345947
440,2.0833427906036377,1.3673264980316162
450,1.78977370262146,1.2608792781829834
460,1.4991103410720825,1.1138780117034912
470,1.6944360733032227,1.2107092142105103
480,1.439389705657959,1.1174356937408447
490,1.447784662246704,1.0965149402618408
500,1.6230263710021973,1.2105402946472168
510,1.5408191680908203,1.1520622968673706
520,1.335665225982666,1.0675588846206665
530,1.3134642839431763,1.0378421545028687
540,1.397883653640747,1.1067980527877808
550,1.1172722578048706,0.9825349450111389
560,1.3035132884979248,1.0595660209655762
570,1.1702406406402588,1.0086207389831543
580,0.9457452297210693,0.8925535678863525
590,1.1084363460540771,0.9498587846755981
600,1.0040870904922485,0.9099369645118713
610,0.983439028263092,0.9310111999511719
620,0.9643521308898926,0.9086290597915649
630,0.9989949464797974,0.9396563172340393
640,0.8396667838096619,0.8397889137268066
650,0.8660755157470703,0.8450719118118286
660,0.85667884349823,0.8333594799041748
670,0.8428328037261963,0.854828953742981
680,0.5549547672271729,0.6856874227523804
690,0.7971690893173218,0.8196022510528564
700,0.5858002305030823,0.705488920211792
710,0.6097562313079834,0.7279096841812134
720,0.6330803632736206,0.7286496162414551
730,0.7272768020629883,0.7782307863235474
740,0.641990602016449,0.7341442704200745
750,0.6471244096755981,0.7401103973388672
760,0.5415821671485901,0.6652343273162842
770,0.48838862776756287,0.6412497758865356
780,0.568062424659729,0.6806073188781738
790,0.46399569511413574,0.6151556968688965
800,0.5486565232276917,0.6784202456474304
810,0.49158620834350586,0.6330083012580872
820,0.4679986238479614,0.6204444169998169
830,0.4329967498779297,0.597441554069519
840,0.40624889731407166,0.5592120885848999
850,0.3693741261959076,0.5360816717147827
860,0.3969815671443939,0.570162296295166
870,0.33111807703971863,0.5181259512901306
880,0.4210214912891388,0.581268310546875
890,0.3730994462966919,0.5322773456573486
900,0.31901246309280396,0.4931492805480957
910,0.27746954560279846,0.47145840525627136
920,0.3014233708381653,0.4850797653198242
930,0.3050440549850464,0.4999183416366577
940,0.30803877115249634,0.4931848645210266
950,0.2783641815185547,0.45631080865859985
960,0.24273282289505005,0.4178118109703064
970,0.27453678846359253,0.4640144109725952
980,0.23056094348430634,0.4253353476524353
990,0.23918595910072327,0.43294230103492737
1000,0.24336770176887512,0.4214031398296356
1010,0.20907141268253326,0.38975590467453003
1020,0.2219761312007904,0.4066939949989319
1030,0.21519026160240173,0.3895503878593445
1040,0.17751890420913696,0.3553062081336975
1050,0.20011800527572632,0.37092116475105286
1060,0.1609681248664856,0.3232629895210266
1070,0.18788480758666992,0.36556893587112427
1080,0.18760351836681366,0.35737550258636475
1090,0.12835298478603363,0.29327136278152466
1100,0.13164491951465607,0.3105933368206024
1110,0.11839881539344788,0.27041903138160706
1120,0.13302229344844818,0.29731324315071106
1130,0.12462524324655533,0.27969956398010254
1140,0.121165931224823,0.2691532075405121
1150,0.13817551732063293,0.30011945962905884
1160,0.11205340176820755,0.2687036395072937
1170,0.1485719382762909,0.29137685894966125
1180,0.08986242115497589,0.23290753364562988
1190,0.1422184705734253,0.2929713726043701
1200,0.09371785819530487,0.23633238673210144
1210,0.1265794336795807,0.2862265706062317
1220,0.08983241766691208,0.22188687324523926
1230,0.10212311148643494,0.24028608202934265
1240,0.07337027043104172,0.20103707909584045
1250,0.09580065310001373,0.23206943273544312
1260,0.09433408081531525,0.2463517189025879
1270,0.06958036124706268,0.18856313824653625
1280,0.0661000907421112,0.19814571738243103
1290,0.1190512403845787,0.25029119849205017
1300,0.09045045077800751,0.21971282362937927
1310,0.08494319021701813,0.2064632624387741
1320,0.0627567321062088,0.1793060302734375
1330,0.03254649043083191,0.1340978741645813
1340,0.0746760219335556,0.18919198215007782
1350,0.050949569791555405,0.1619453728199005
1360,0.05721106007695198,0.1575223207473755
1370,0.0846167579293251,0.2052672654390335
1380,0.08678039908409119,0.21795958280563354
1390,0.05141088366508484,0.16834484040737152
1400,0.04762141406536102,0.16325774788856506
1410,0.09210142493247986,0.22038498520851135
1420,0.061217017471790314,0.1609007567167282
1430,0.04130249470472336,0.16017121076583862
1440,0.09319204092025757,0.21767210960388184
1450,0.06513306498527527,0.17464476823806763
1460,0.06494596600532532,0.18057996034622192
1470,0.05101393908262253,0.16153749823570251
1480,0.039818741381168365,0.14101380109786987
1490,0.035773877054452896,0.14618945121765137
1500,0.0753115713596344,0.1892787218093872
