step,loss,mae
10,5.864809036254883,2.2416372299194336
20,5.634186744689941,2.1612179279327393
30,5.981276035308838,2.230159282684326
40,6.486519813537598,2.4129981994628906
50,6.179723739624023,2.354841709136963
60,5.840544700622559,2.273624897003174
70,4.42073917388916,1.968154788017273
80,4.818791389465332,2.0186591148376465
90,4.76544713973999,2.0006420612335205
100,4.779247283935547,2.072542190551758
110,4.7031145095825195,1.9898923635482788
120,4.414626121520996,1.9731876850128174
130,4.563918590545654,2.005791664123535
140,4.578873634338379,1.9679807424545288
150,4.297945022583008,1.932646632194519
160,4.236963748931885,1.9525976181030273
170,4.111886024475098,1.9171850681304932
180,4.331089496612549,1.960679292678833
190,4.125886917114258,1.9023211002349854
200,3.692572832107544,1.7787084579467773
210,3.935962200164795,1.8384928703308105
220,3.2586660385131836,1.6540675163269043
230,3.651310443878174,1.7958083152770996
240,3.7966291904449463,1.8572967052459717
250,2.9468443393707275,1.586580753326416
260,3.3804244995117188,1.69520902633667
270,3.409555435180664,1.7316290140151978
280,3.2881200313568115,1.714615821838379
290,3.017777442932129,1.6214736700057983
300,2.7615931034088135,1.4862066507339478
310,3.0928072929382324,1.672497034072876
320,2.7936182022094727,1.5597387552261353
330,2.4252796173095703,1.443388819694519
340,2.5973174571990967,1.5101771354675293
350,2.281775951385498,1.354334831237793
360,2.68687105178833,1.5346795320510864
370,2.255441904067993,1.4324264526367188
380,2.249136209487915,1.39030921459198
390,2.26192045211792,1.412715196609497
400,2.3910701274871826,1.435965657234192
410,2.1614513397216797,1.3874932527542114
420,2.299574851989746,1.4183354377746582
430,1.910054087638855,1.2949223518371582
440,1.7533389329910278,1.2075629234313965
450,1.907070279121399,1.2596778869628906
460,1.8325783014297485,1.2562382221221924
470,1.5974364280700684,1.1794202327728271
480,1.9348806142807007,1.3042309284210205
490,1.4294768571853638,1.1142303943634033
500,1.8067095279693604,1.256967306137085
510,1.489532232284546,1.1456382274627686
520,1.5026781558990479,1.1455285549163818
530,1.5261377096176147,1.1402102708816528
540,1.660962700843811,1.22361159324646
550,1.2018651962280273,0.9884212017059326
560,1.4060600996017456,1.1042158603668213
570,1.109309196472168,0.9582427740097046
580,1.2767257690429688,1.0562450885772705
590,1.1031904220581055,0.9674165844917297
600,1.240598201751709,1.0344884395599365
610,0.9015810489654541,0.8610130548477173
620,0.9882838129997253,0.9058259725570679
630,1.0493084192276,0.9432995915412903
640,0.9009352922439575,0.8830664157867432
650,0.8796987533569336,0.8585257530212402
660,0.8679169416427612,0.861417293548584
670,0.69953453540802,0.7728760242462158
680,0.8258538842201233,0.8362705707550049
690,0.7449467182159424,0.7985547780990601
700,0.8348438739776611,0.8456809520721436
710,0.8306628465652466,0.8245577812194824
720,0.662102460861206,0.7493083477020264
730,0.5597240924835205,0.6636626720428467
740,0.6350349187850952,0.7312191128730774
750,0.6178537607192993,0.7115234136581421
760,0.5690310001373291,0.6922844052314758
770,0.5542339086532593,0.6728208065032959
780,0.5225687026977539,0.6527453660964966
790,0.3845250904560089,0.5471752882003784
800,0.5247091054916382,0.652909517288208
810,0.5411547422409058,0.6782001256942749
820,0.48680275678634644,0.6463899612426758
830,0.41150134801864624,0.5765568614006042
840,0.4678448438644409,0.6251932382583618
850,0.3595049977302551,0.5331363081932068
860,0.36977821588516235,0.5475860834121704
870,0.4100225269794464,0.57420414686203
880,0.2964465320110321,0.4786461591720581
890,0.38548457622528076,0.5471596121788025
900,0.3470838963985443,0.5097331404685974
910,0.3278319239616394,0.5057955980300903
920,0.3607351779937744,0.5216653347015381
930,0.3803573250770569,0.5570179224014282
940,0.2590196430683136,0.4505470097064972
950,0.31798839569091797,0.5041658878326416
960,0.2667716145515442,0.4371858239173889
970,0.2980380654335022,0.48081448674201965
980,0.19587303698062897,0.3856262266635895
990,0.23406511545181274,0.411920964717865
1000,0.210328608751297,0.38399529457092285
1010,0.256337970495224,0.4235782027244568
1020,0.29567834734916687,0.4811626374721527
1030,0.19876381754875183,0.3789357542991638
1040,0.2152995765209198,0.39562273025512695
1050,0.21349623799324036,0.3820614814758301
1060,0.1743192970752716,0.3539773225784302
1070,0.14379529654979706,0.314084529876709
1080,0.15594567358493805,0.3264625370502472
1090,0.15197069942951202,0.31271713972091675
1100,0.13405576348304749,0.29239770770072937
1110,0.11040666699409485,0.2799866795539856
1120,0.18925365805625916,0.3640809655189514
1130,0.12640567123889923,0.2889130711555481
1140,0.11705956608057022,0.2741142511367798
1150,0.11029525101184845,0.2804403305053711
1160,0.09497437626123428,0.23810797929763794
1170,0.11712725460529327,0.2792503535747528
1180,0.13461337983608246,0.2904563844203949
1190,0.10826073586940765,0.2533465325832367
1200,0.14813074469566345,0.29002633690834045
1210,0.10112451761960983,0.25808021426200867
1220,0.08590301126241684,0.21700821816921234
1230,0.07679109275341034,0.20514148473739624
1240,0.08380056172609329,0.21932882070541382
1250,0.088204525411129,0.22790133953094482
1260,0.08396539837121964,0.21521532535552979
1270,0.08729478716850281,0.22104495763778687
1280,0.08321303129196167,0.22082862257957458
1290,0.07757800072431564,0.1982990801334381
1300,0.14575991034507751,0.29546472430229187
1310,0.0658523440361023,0.17312631011009216
1320,0.07210792601108551,0.20447193086147308
1330,0.09513144940137863,0.236737459897995
1340,0.06729831546545029,0.1967920958995819
1350,0.08565481007099152,0.21264296770095825
1360,0.06378383934497833,0.16672512888908386
1370,0.06672375649213791,0.17643535137176514
1380,0.08564683049917221,0.20127105712890625
1390,0.04564005881547928,0.14900775253772736
1400,0.055282436311244965,0.16388371586799622
1410,0.03236503154039383,0.134322389960289
1420,0.09492463618516922,0.2253495454788208
1430,0.060326967388391495,0.17122766375541687
1440,0.06331965327262878,0.17590276896953583
1450,0.05287160724401474,0.15844392776489258
1460,0.06178031116724014,0.17370080947875977
1470,0.0940314307808876,0.21965788304805756
1480,0.033686619251966476,0.12415581196546555
1490,0.04907385632395744,0.16030286252498627
1500,0.03885158523917198,0.14116525650024414
1510,0.06648270785808563,0.17798510193824768
1520,0.05910756438970566,0.16142724454402924
1530,0.06641343235969543,0.17525115609169006
1540,0.07676133513450623,0.20078182220458984
1550,0.07020945847034454,0.19202427566051483
1560,0.04071875661611557,0.149414524435997
1570,0.060918476432561874,0.16882625222206116
1580,0.04885200783610344,0.1573716700077057
1590,0.04449915140867233,0.16086037456989288
1600,0.05217089504003525,0.16764432191848755
1610,0.051234662532806396,0.16633892059326172
1620,0.03473464399576187,0.13070747256278992
1630,0.05845862627029419,0.18191704154014587
1640,0.049807582050561905,0.1656520515680313
1650,0.05589958280324936,0.16783545911312103
1660,0.06087884679436684,0.1775156855583191
1670,0.04992159828543663,0.1619623601436615
1680,0.03573506325483322,0.1320173144340515
1690,0.0509125217795372,0.1669616550207138
1700,0.05689283087849617,0.1801801323890686
1710,0.04753537476062775,0.15234026312828064
1720,0.038115113973617554,0.14919984340667725
1730,0.044775545597076416,0.13900837302207947
1740,0.043935202062129974,0.14245226979255676
1750,0.03502938523888588,0.13492798805236816
1760,0.037718765437603,0.1465090811252594
1770,0.028123557567596436,0.12810370326042175
1780,0.058013007044792175,0.18530717492103577
1790,0.03829386085271835,0.14165198802947998
1800,0.05548848211765289,0.16898703575134277
1810,0.03786227107048035,0.14204266667366028
1820,0.05722276121377945,0.18493255972862244
1830,0.05895492434501648,0.18309807777404785
1840,0.04168957099318504,0.15697769820690155
1850,0.055437542498111725,0.16679534316062927
1860,0.03799210116267204,0.15287341177463531
1870,0.04112709313631058,0.1567659229040146
1880,0.04516587778925896,0.15868715941905975
1890,0.038320235908031464,0.14868086576461792
1900,0.06335528194904327,0.1941731572151184
1910,0.052238233387470245,0.18063008785247803
1920,0.05690884217619896,0.17935062944889069
1930,0.031419768929481506,0.12480596452951431
1940,0.03342299163341522,0.14100904762744904
1950,0.033904701471328735,0.14319798350334167
1960,0.06500931829214096,0.17648284137248993
1970,0.04798842594027519,0.1619548350572586
1980,0.042293526232242584,0.16310076415538788
1990,0.056836094707250595,0.17762750387191772
2000,0.048399418592453,0.17275215685367584
2010,0.03864886611700058,0.1347430944442749
2020,0.024592727422714233,0.12055700272321701
2030,0.03391825035214424,0.13712063431739807
2040,0.043891534209251404,0.1442277431488037
2050,0.048665083944797516,0.17477671802043915
2060,0.06184862181544304,0.1813654601573944
2070,0.0511309877038002,0.17794130742549896
2080,0.040467239916324615,0.1495356261730194
2090,0.049767039716243744,0.1641145646572113
2100,0.057308048009872437,0.1854056417942047
2110,0.04156257584691048,0.14964060485363007
2120,0.044484540820121765,0.1611308455467224
2130,0.04831772670149803,0.16324511170387268
2140,0.048587359488010406,0.15849846601486206
2150,0.03432818502187729,0.14193126559257507
2160,0.06024309992790222,0.18206293880939484
2170,0.032496459782123566,0.1390646994113922
2180,0.04085979610681534,0.15098664164543152
2190,0.03841502219438553,0.151402086019516
2200,0.03679562360048294,0.14366072416305542
2210,0.03534097969532013,0.1469077169895172
2220,0.05511970445513725,0.17814794182777405
2230,0.03931761160492897,0.15158958733081818
2240,0.055267781019210815,0.16723179817199707
2250,0.028186902403831482,0.12669271230697632
2260,0.05224015191197395,0.1707158386707306
2270,0.0392855629324913,0.1468481719493866
2280,0.03342392295598984,0.1493176817893982
2290,0.05447747930884361,0.17640118300914764
2300,0.051864322274923325,0.18521520495414734
2310,0.036557745188474655,0.14121922850608826
2320,0.061172135174274445,0.19786006212234497
2330,0.033801257610321045,0.1404499113559723
2340,0.046389978379011154,0.16194544732570648
2350,0.03388286754488945,0.14393946528434753
2360,0.0463176891207695,0.15413889288902283
2370,0.02439424768090248,0.10591559112071991
2380,0.05040726065635681,0.16249382495880127
2390,0.04263018071651459,0.1532883495092392
2400,0.0409693606197834,0.15521997213363647
2410,0.04171549528837204,0.13911014795303345
2420,0.03809564188122749,0.1454026699066162
2430,0.051038797944784164,0.16728562116622925
2440,0.0457390695810318,0.14988183975219727
2450,0.072140634059906,0.2082638442516327
2460,0.043233320116996765,0.15783417224884033
2470,0.049391377717256546,0.17103248834609985
2480,0.043624669313430786,0.1688193380832672
2490,0.04162079095840454,0.16017559170722961
2500,0.04612744599580765,0.16411206126213074
2510,0.031385716050863266,0.13384407758712769
2520,0.03843142092227936,0.1361638456583023
2530,0.0400027334690094,0.14993081986904144
2540,0.04760143160820007,0.16393215954303741
2550,0.044646263122558594,0.15825079381465912
2560,0.03900287300348282,0.14830943942070007
2570,0.040932297706604004,0.14111554622650146
2580,0.04469819366931915,0.16565383970737457
2590,0.05505092442035675,0.17859402298927307
2600,0.057758964598178864,0.1849348098039627
2610,0.04051973670721054,0.15324318408966064
2620,0.04276731610298157,0.1424262970685959
2630,0.07078374177217484,0.20640137791633606
2640,0.04790632426738739,0.15986895561218262
2650,0.04155149310827255,0.15212416648864746
2660,0.050609931349754333,0.16641685366630554
2670,0.04408654943108559,0.14863160252571106
2680,0.04680734872817993,0.16643762588500977
2690,0.06290730834007263,0.1943783164024353
2700,0.039966970682144165,0.15533572435379028
2710,0.042573634535074234,0.14091044664382935
2720,0.0474415197968483,0.15262022614479065
2730,0.07643771171569824,0.20868435502052307
2740,0.06196966767311096,0.19624172151088715
2750,0.05106861889362335,0.18210649490356445
2760,0.04912835732102394,0.15695208311080933
2770,0.050168152898550034,0.15599220991134644
2780,0.041323933750391006,0.14863336086273193
2790,0.04065636172890663,0.14926302433013916
2800,0.036797910928726196,0.13421812653541565
2810,0.05522194877266884,0.18389660120010376
2820,0.04789417237043381,0.17351625859737396
2830,0.04772369563579559,0.1756725311279297
2840,0.029787972569465637,0.12482249736785889
2850,0.03319267928600311,0.1303868442773819
2860,0.04888605326414108,0.15004271268844604
2870,0.054641030728816986,0.1784580647945404
2880,0.04487110674381256,0.17588403820991516
2890,0.062076687812805176,0.1975497603416443
2900,0.04808982461690903,0.16404204070568085
2910,0.035632118582725525,0.15441831946372986
2920,0.04135016351938248,0.14927396178245544
2930,0.07074125111103058,0.1842842996120453
2940,0.03630926087498665,0.13947981595993042
2950,0.05378587543964386,0.18063873052597046
2960,0.05361905321478844,0.18127524852752686
2970,0.04320298135280609,0.16064932942390442
2980,0.0400317907333374,0.15023115277290344
2990,0.062157042324543,0.1860186755657196
3000,0.03642120957374573,0.15902817249298096
3010,0.040970735251903534,0.15738151967525482
3020,0.054234400391578674,0.17746859788894653
3030,0.039751723408699036,0.1619625687599182
3040,0.038781553506851196,0.15418343245983124
3050,0.04550653696060181,0.1594918817281723
3060,0.03729493170976639,0.14619401097297668
3070,0.0484701506793499,0.15984854102134705
3080,0.05106781795620918,0.1760888695716858
3090,0.027500826865434647,0.12424534559249878
3100,0.05251038819551468,0.1750599443912506
3110,0.042144663631916046,0.15959049761295319
3120,0.03400566801428795,0.1468709409236908
3130,0.02956889010965824,0.12608495354652405
3140,0.03989879786968231,0.16018587350845337
3150,0.04176834225654602,0.15403535962104797
3160,0.04219704866409302,0.16018730401992798
3170,0.05716961622238159,0.17642894387245178
3180,0.037728451192379,0.13875645399093628
3190,0.03294423222541809,0.14333952963352203
3200,0.028149733319878578,0.12630757689476013
3210,0.04668809473514557,0.15674671530723572
3220,0.06713244318962097,0.1946779042482376
3230,0.05085749924182892,0.17435157299041748
3240,0.04475707188248634,0.17383639514446259
3250,0.053587205708026886,0.17045171558856964
3260,0.04435739293694496,0.15773627161979675
3270,0.044106625020504,0.17026977241039276
3280,0.042188070714473724,0.15168079733848572
3290,0.05594490468502045,0.16782215237617493
3300,0.047783274203538895,0.16637364029884338
3310,0.03242427855730057,0.13248151540756226
3320,0.035769231617450714,0.14312565326690674
3330,0.059579722583293915,0.17251253128051758
3340,0.03984500467777252,0.1297931671142578
3350,0.040385548025369644,0.1548028439283371
3360,0.05541256070137024,0.1806574910879135
3370,0.02379748597741127,0.11550931632518768
3380,0.04912732169032097,0.1658739447593689
3390,0.03816501796245575,0.14035001397132874
3400,0.07751698791980743,0.21273238956928253
3410,0.03754643350839615,0.14513283967971802
3420,0.045728668570518494,0.1612694263458252
3430,0.06667223572731018,0.18914639949798584
3440,0.05275747552514076,0.16979916393756866
3450,0.06398726999759674,0.1832713633775711
3460,0.03875317424535751,0.14941126108169556
3470,0.03707463666796684,0.1409919261932373
3480,0.06370974332094193,0.18941673636436462
3490,0.032935693860054016,0.13406617939472198
3500,0.02871622145175934,0.13042232394218445
3510,0.04556941241025925,0.167171448469162
3520,0.061433374881744385,0.1875947117805481
3530,0.042109910398721695,0.14799828827381134
3540,0.050526197999715805,0.1842661201953888
3550,0.05905161052942276,0.18413913249969482
3560,0.03815785422921181,0.15644599497318268
3570,0.04046168550848961,0.13854488730430603
3580,0.05033079907298088,0.17123809456825256
3590,0.04463142901659012,0.15996769070625305
3600,0.04624948650598526,0.15332520008087158
3610,0.05382395535707474,0.17145928740501404
3620,0.05017419159412384,0.1679852306842804
3630,0.05456855148077011,0.17626501619815826
3640,0.05768727511167526,0.17555567622184753
3650,0.04804527759552002,0.1722455620765686
3660,0.0488375723361969,0.1503320336341858
3670,0.039876408874988556,0.1531446874141693
3680,0.05843982473015785,0.17963260412216187
3690,0.06124505400657654,0.18026438355445862
3700,0.031125590205192566,0.14363494515419006
3710,0.04857823997735977,0.16446542739868164
3720,0.03942394629120827,0.15718558430671692
3730,0.06434868276119232,0.18504434823989868
3740,0.03731393814086914,0.14697356522083282
3750,0.05185462534427643,0.17337201535701752
3760,0.03691837564110756,0.15945406258106232
3770,0.03519689291715622,0.13873258233070374
3780,0.04430747032165527,0.1488567292690277
3790,0.05381100997328758,0.18573394417762756
3800,0.03736818954348564,0.14403486251831055
3810,0.05086743086576462,0.1640005260705948
3820,0.0436980165541172,0.16494739055633545
3830,0.03188062831759453,0.13129594922065735
3840,0.0467662438750267,0.15996000170707703
3850,0.044841647148132324,0.15674108266830444
3860,0.036872006952762604,0.14359000325202942
3870,0.03388591110706329,0.13930699229240417
3880,0.05535833165049553,0.18139296770095825
3890,0.053591519594192505,0.16657492518424988
3900,0.04923886060714722,0.16422119736671448
3910,0.055307500064373016,0.1714315563440323
3920,0.04009423404932022,0.14543798565864563
3930,0.04402143880724907,0.16474202275276184
3940,0.046507034450769424,0.16187527775764465
3950,0.04082181304693222,0.15471763908863068
3960,0.029707027599215508,0.13987958431243896
3970,0.04117099568247795,0.1528761088848114
3980,0.03815682977437973,0.150827556848526
3990,0.04793955013155937,0.17414705455303192
4000,0.044807564467191696,0.15220391750335693
4010,0.05170055478811264,0.17673462629318237
4020,0.03490743786096573,0.13898198306560516
4030,0.0375838577747345,0.1571461260318756
4040,0.034891776740550995,0.14996108412742615
4050,0.028660424053668976,0.12483547627925873
4060,0.0501200407743454,0.17158395051956177
4070,0.049175459891557693,0.1554502546787262
4080,0.04012497887015343,0.15879793465137482
4090,0.04165341332554817,0.1622554510831833
4100,0.04863249510526657,0.16781848669052124
4110,0.08813436329364777,0.23028239607810974
4120,0.04516744613647461,0.14394930005073547
4130,0.04630117863416672,0.14527463912963867
4140,0.035869766026735306,0.15368926525115967
4150,0.03886761888861656,0.1416696012020111
4160,0.045403800904750824,0.16016775369644165
4170,0.0314909890294075,0.13326311111450195
4180,0.042042799293994904,0.15967795252799988
4190,0.07143187522888184,0.1984705924987793
4200,0.045182131230831146,0.15830343961715698
4210,0.049622662365436554,0.16509613394737244
4220,0.07494982331991196,0.21214091777801514
4230,0.05290726572275162,0.17405247688293457
4240,0.04480820149183273,0.1602199524641037
4250,0.03177335858345032,0.12856794893741608
4260,0.0464416965842247,0.15736123919487
4270,0.020870378240942955,0.11266068369150162
4280,0.06046284735202789,0.17302075028419495
4290,0.04657153785228729,0.1605411022901535
4300,0.033674612641334534,0.1398460865020752
4310,0.06492264568805695,0.1974720060825348
4320,0.04007034748792648,0.1408916711807251
4330,0.04784301295876503,0.1698639690876007
4340,0.05138536915183067,0.16838453710079193
4350,0.05847819894552231,0.197954922914505
4360,0.02715602144598961,0.12485425919294357
4370,0.03354155272245407,0.1434631049633026
4380,0.03563529625535011,0.13024432957172394
4390,0.047488391399383545,0.1608588993549347
4400,0.058661699295043945,0.1898041069507599
4410,0.032750364392995834,0.14419372379779816
4420,0.05669325590133667,0.17386691272258759
4430,0.03506284952163696,0.14353013038635254
4440,0.04397023096680641,0.17080645263195038
4450,0.05195711925625801,0.17169761657714844
4460,0.03689592331647873,0.139347106218338
4470,0.053479861468076706,0.17319317162036896
4480,0.028194859623908997,0.11900440603494644
4490,0.05195481702685356,0.1702464073896408
4500,0.05621052533388138,0.17833557724952698
4510,0.034365661442279816,0.13415254652500153
4520,0.044209714978933334,0.1667167842388153
4530,0.040014512836933136,0.15225547552108765
4540,0.037565238773822784,0.15260501205921173
4550,0.048845723271369934,0.17039088904857635
4560,0.02870597317814827,0.1217905804514885
4570,0.03526764735579491,0.15687307715415955
4580,0.04285408556461334,0.15663495659828186
4590,0.04994473606348038,0.16728127002716064
4600,0.040397562086582184,0.15360936522483826
4610,0.038194142282009125,0.14520666003227234
4620,0.06286171078681946,0.18818184733390808
4630,0.05358024314045906,0.16600872576236725
4640,0.04548878222703934,0.16600871086120605
4650,0.05176972597837448,0.1622207760810852
4660,0.029432721436023712,0.125435471534729
4670,0.053234364837408066,0.17516154050827026
4680,0.07123324275016785,0.19262807071208954
4690,0.05384787917137146,0.17823028564453125
4700,0.04925854504108429,0.17569884657859802
4710,0.04985833913087845,0.16978369653224945
4720,0.04118970409035683,0.15872660279273987
4730,0.041588813066482544,0.16071482002735138
4740,0.06334549933671951,0.1888296902179718
4750,0.030791347846388817,0.14019568264484406
4760,0.04317961633205414,0.15641151368618011
4770,0.04241102188825607,0.15428821742534637
4780,0.02966127172112465,0.13427434861660004
4790,0.03979700803756714,0.14359843730926514
4800,0.051435064524412155,0.17414429783821106
4810,0.04073560982942581,0.15218864381313324
4820,0.05018121376633644,0.17126506567001343
4830,0.05450599268078804,0.1730700433254242
4840,0.04310647398233414,0.15484726428985596
4850,0.0501287505030632,0.15639036893844604
4860,0.036301273852586746,0.15119892358779907
4870,0.03886118531227112,0.13738155364990234
4880,0.032436251640319824,0.14340725541114807
4890,0.051699887961149216,0.17471012473106384
4900,0.047820452600717545,0.1683627814054489
4910,0.031484201550483704,0.13464322686195374
4920,0.03522978723049164,0.136427640914917
4930,0.03821156173944473,0.15192943811416626
4940,0.03522571921348572,0.1352653056383133
4950,0.04118483513593674,0.16519567370414734
4960,0.02894856035709381,0.14211006462574005
4970,0.04673602804541588,0.16471341252326965
4980,0.05998530611395836,0.17708371579647064
4990,0.057531364262104034,0.18526828289031982
5000,0.038492295891046524,0.14233380556106567
5010,0.045962780714035034,0.15115320682525635
5020,0.04334724694490433,0.16928580403327942
5030,0.03291463479399681,0.14338716864585876
5040,0.05754278600215912,0.18405529856681824
5050,0.040858153253793716,0.15189103782176971
5060,0.033402033150196075,0.1352388858795166
5070,0.04229525104165077,0.17301422357559204
5080,0.05100240558385849,0.15622124075889587
5090,0.029426362365484238,0.12240272760391235
5100,0.04551050439476967,0.16948804259300232
5110,0.05032140761613846,0.16351023316383362
5120,0.03950218856334686,0.15953564643859863
5130,0.05632629245519638,0.1685982644557953
5140,0.03771620988845825,0.14821314811706543
5150,0.024395251646637917,0.11361843347549438
5160,0.05487202852964401,0.18220941722393036
5170,0.029596155509352684,0.13391736149787903
5180,0.03821299970149994,0.15492483973503113
5190,0.04409991204738617,0.1613764464855194
5200,0.04615979269146919,0.16909167170524597
5210,0.067869171500206,0.20017369091510773
5220,0.053424935787916183,0.17532357573509216
5230,0.0598411038517952,0.18261194229125977
5240,0.04255639761686325,0.15537840127944946
5250,0.03983933851122856,0.15584994852542877
5260,0.04922564700245857,0.1630031317472458
5270,0.04444386065006256,0.16471239924430847
5280,0.02536073327064514,0.12262143194675446
5290,0.030629798769950867,0.1428362876176834
5300,0.04099573567509651,0.162588432431221
5310,0.04606536403298378,0.16258105635643005
5320,0.029758121818304062,0.1431066244840622
5330,0.03679077327251434,0.1405099630355835
5340,0.050164252519607544,0.1788453906774521
5350,0.059239380061626434,0.1846676468849182
5360,0.03620311990380287,0.1357455849647522
5370,0.0534895621240139,0.17310765385627747
5380,0.05041708052158356,0.17476092278957367
5390,0.04415561258792877,0.15316398441791534
