step,loss,mae
10,2.0620973110198975,1.2335803508758545
20,5.908797264099121,2.1549808979034424
30,2.2309041023254395,1.2355328798294067
40,2.135450839996338,1.21942138671875
50,1.6905354261398315,1.0511494874954224
60,1.7837672233581543,1.0760160684585571
70,0.9022841453552246,0.7538629770278931
80,1.0586503744125366,0.816906213760376
90,1.3414440155029297,0.9455686211585999
100,1.0517573356628418,0.8026381731033325
110,1.151099681854248,0.8432522416114807
120,0.9627098441123962,0.8009457588195801
130,0.7321133613586426,0.6776248216629028
140,0.9169305562973022,0.8168903589248657
150,0.536893904209137,0.6122938990592957
160,0.7247589826583862,0.6937360167503357
170,0.5461763739585876,0.5967803001403809
180,0.47177398204803467,0.5655823945999146
190,0.5200183391571045,0.5675935745239258
200,0.5462484359741211,0.5786765813827515
210,0.41891607642173767,0.5309842824935913
220,0.311975359916687,0.4528728127479553
230,0.4021165370941162,0.4962388873100281
240,0.3504970073699951,0.47722816467285156
250,0.2670746445655823,0.402007132768631
260,0.35397958755493164,0.454662561416626
270,0.23890134692192078,0.3779217004776001
280,0.3741053342819214,0.47982847690582275
290,0.26106733083724976,0.4013792872428894
300,0.19588039815425873,0.3580900728702545
310,0.2514505684375763,0.41697388887405396
320,0.24035128951072693,0.3856917917728424
330,0.29371705651283264,0.4419981837272644
340,0.2875949740409851,0.4296858012676239
350,0.2245183140039444,0.4110613167285919
360,0.20259034633636475,0.3624809980392456
370,0.2530883252620697,0.4064071774482727
380,0.15772351622581482,0.3260064423084259
390,0.2046256810426712,0.34514904022216797
400,0.17772503197193146,0.32381153106689453
410,0.22775468230247498,0.3729518949985504
420,0.1708853840827942,0.334492027759552
430,0.11449477076530457,0.260666161775589
440,0.18269775807857513,0.33768147230148315
450,0.21576407551765442,0.37808290123939514
460,0.1344897747039795,0.2962528467178345
470,0.12126599252223969,0.27465271949768066
480,0.11681663990020752,0.2699797749519348
490,0.12877339124679565,0.28806501626968384
500,0.10766972601413727,0.2573513388633728
510,0.15677741169929504,0.3279898166656494
520,0.172051802277565,0.33177804946899414
530,0.19750437140464783,0.3692305088043213
540,0.1803562343120575,0.33799469470977783
550,0.18601559102535248,0.34996482729911804
560,0.12937667965888977,0.2932269275188446
570,0.12288680672645569,0.29081282019615173
580,0.1570582389831543,0.3280593156814575
590,0.14552107453346252,0.29363107681274414
600,0.1662158966064453,0.3349272608757019
610,0.13777586817741394,0.3108091652393341
620,0.10143911838531494,0.2561003267765045
630,0.11297129094600677,0.25540149211883545
640,0.10820108652114868,0.2648888826370239
650,0.16083450615406036,0.31051987409591675
660,0.12012702226638794,0.27811262011528015
670,0.14817777276039124,0.3070036768913269
680,0.07506688684225082,0.22228968143463135
690,0.10926645249128342,0.2616499662399292
700,0.14186564087867737,0.3128795623779297
710,0.1003991961479187,0.24839597940444946
720,0.11022201180458069,0.2721512019634247
730,0.09843863546848297,0.2447466403245926
740,0.08503219485282898,0.23652687668800354
750,0.1152927577495575,0.2746443748474121
760,0.09127181023359299,0.24065184593200684
770,0.06731949746608734,0.21178069710731506
780,0.09534202516078949,0.22899538278579712
790,0.09125038981437683,0.2532872259616852
800,0.1048327088356018,0.2496299296617508
810,0.1058688759803772,0.266585111618042
820,0.07975123077630997,0.22322428226470947
830,0.10445559769868851,0.24686847627162933
840,0.08222385495901108,0.23176443576812744
850,0.11812397837638855,0.2819709777832031
860,0.09177237749099731,0.21395237743854523
870,0.08615324646234512,0.23707261681556702
880,0.10083525627851486,0.24821588397026062
890,0.06815691292285919,0.20562958717346191
900,0.074856236577034,0.2207067310810089
910,0.10007819533348083,0.24208441376686096
920,0.07187890261411667,0.2128131240606308
930,0.09352871775627136,0.24525588750839233
940,0.08261005580425262,0.23515857756137848
950,0.08082127571105957,0.21517015993595123
960,0.05506075918674469,0.18680286407470703
970,0.06947359442710876,0.21807843446731567
980,0.08725886791944504,0.24258007109165192
990,0.10213974118232727,0.23856201767921448
1000,0.07330997288227081,0.20719410479068756
1010,0.09088876098394394,0.23452459275722504
1020,0.06350310146808624,0.19587531685829163
1030,0.08825245499610901,0.23098373413085938
1040,0.06844988465309143,0.2070850431919098
1050,0.08491784334182739,0.2402990460395813
1060,0.0644778460264206,0.2020079493522644
1070,0.06334446370601654,0.20293202996253967
1080,0.07362547516822815,0.21217861771583557
1090,0.06556291878223419,0.21243447065353394
1100,0.08099493384361267,0.23248204588890076
1110,0.07732775807380676,0.21383966505527496
1120,0.08218920230865479,0.23525476455688477
1130,0.06037846952676773,0.20107367634773254
1140,0.06177576631307602,0.19050532579421997
1150,0.07164760679006577,0.2075584977865219
1160,0.057539913803339005,0.18490733206272125
1170,0.06279277801513672,0.19794850051403046
1180,0.06914995610713959,0.2190271019935608
1190,0.06480611860752106,0.20280390977859497
1200,0.07122396677732468,0.21493178606033325
1210,0.0770164430141449,0.21259558200836182
1220,0.06382989883422852,0.19623395800590515
1230,0.0736723467707634,0.2158866971731186
1240,0.057233504951000214,0.19292113184928894
1250,0.056327350437641144,0.19134631752967834
1260,0.053552284836769104,0.1840018332004547
1270,0.08647558093070984,0.2173764705657959
1280,0.05438932031393051,0.19105513393878937
1290,0.06783236563205719,0.21121715009212494
1300,0.058104559779167175,0.18788538873195648
1310,0.05680036172270775,0.18848532438278198
1320,0.059043046087026596,0.17938119173049927
1330,0.054042134433984756,0.19644272327423096
1340,0.07868563383817673,0.21742098033428192
1350,0.062370166182518005,0.19610418379306793
1360,0.056079406291246414,0.18423622846603394
1370,0.06207235902547836,0.1902817189693451
1380,0.05197993665933609,0.18526232242584229
1390,0.05382653325796127,0.1844567358493805
1400,0.07249914109706879,0.21100929379463196
1410,0.06412610411643982,0.20298562943935394
1420,0.048292867839336395,0.18464386463165283
1430,0.03293280303478241,0.14991463720798492
1440,0.04994957521557808,0.1780034899711609
1450,0.03828716650605202,0.16323624551296234
1460,0.04838619381189346,0.17205537855625153
1470,0.0484597384929657,0.1803796887397766
1480,0.04980891942977905,0.1770877242088318
1490,0.04677123576402664,0.17005892097949982
1500,0.0444566085934639,0.17487847805023193
1510,0.05059228837490082,0.1804656982421875
